date,customerId,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
2022-09-10,890789478,CUS89078947836,36,15000,USD,AGENCY,0.165
2022-09-10,331230960,CUS33123096036,36,20283,USD,WEB PAGE,0.125
2022-09-10,825378504,CUS82537850436,36,2700,USD,WEB PAGE,0.349
2022-09-10,350981705,CUS35098170548,48,6000,USD,WEB PAGE,0.185
2022-09-10,420555982,CUS42055598248,48,22400,USD,WEB PAGE,0.165
2022-09-10,866562858,CUS86656285848,48,15000,USD,WEB PAGE,0.205
2022-09-10,179846259,CUS17984625924,24,15900,USD,AGENCY,0.185
2022-09-10,702312310,CUS70231231036,36,6000,USD,WEB PAGE,0.205
2022-09-10,895484218,CUS89548421860,60,32000,USD,WEB PAGE,0.205
2022-09-10,416000689,CUS41600068924,24,2000,USD,WEB PAGE,0.255
2022-09-10,404005388,CUS40400538848,48,10000,USD,WEB PAGE,0.205
2022-09-10,289851848,CUS28985184836,36,32100,USD,AGENCY,0.215
2022-09-10,303876682,CUS30387668224,24,20000,USD,WEB PAGE,0.215
2022-09-10,215748006,CUS21574800648,48,7000,USD,WEB PAGE,0.235
2022-09-10,203868826,CUS20386882612,12,10000,USD,WEB PAGE,0.235
2022-09-10,213148973,CUS21314897348,48,27000,USD,WEB PAGE,0.175
2022-09-10,982576208,CUS98257620860,60,9280,USD,WEB PAGE,0.245
2022-09-10,851602125,CUS85160212512,12,1000,USD,WEB PAGE,0.1
2022-09-10,633669133,CUS63366913324,24,3000,USD,WEB PAGE,0.235
2022-09-10,381482978,CUS38148297848,48,8800,USD,WEB PAGE,0.28
2022-09-10,414843835,CUS41484383524,24,8200,USD,WEB PAGE,0.395
2022-09-10,634111750,CUS63411175036,36,6000,USD,WEB PAGE,0.33
2022-09-10,997498997,CUS99749899748,48,7400,USD,WEB PAGE,0.335
2022-09-10,204967200,CUS20496720036,36,26000,USD,AGENCY,0.105
2022-09-10,380019902,CUS38001990236,36,64500,USD,AGENCY,0.33
2022-09-10,262975934,CUS26297593460,60,28823.43,USD,WEB PAGE,0.105
2022-09-10,612048510,CUS61204851048,48,20000,USD,WEB PAGE,0.105
2022-09-10,236479106,CUS23647910636,36,14000,USD,WEB PAGE,0.235
2022-09-10,345856279,CUS34585627924,24,40000,USD,WEB PAGE,0.375
2022-09-10,765330046,CUS76533004624,24,9200,USD,AGENCY,0.28
2022-09-10,932297163,CUS93229716324,24,4900,USD,WEB PAGE,0.28
2022-09-10,611708981,CUS61170898148,48,50000,USD,WEB PAGE,0.105
2022-09-10,160694811,CUS16069481124,24,6000,USD,WEB PAGE,0.265
2022-09-10,636567011,CUS63656701124,24,15000,USD,AGENCY,0.33
2022-09-10,510226362,CUS51022636224,24,14000,USD,AGENCY,0.235
2022-09-10,205331913,CUS20533191336,36,17000,USD,WEB PAGE,0.235
2022-09-10,862358167,CUS86235816724,24,15000,USD,WEB PAGE,0.27
2022-09-10,667225937,CUS66722593760,60,12300,USD,WEB PAGE,0.185
2022-09-10,703374803,CUS70337480348,48,19710,USD,WEB PAGE,0.2
2022-09-10,616040896,CUS61604089660,60,45257,USD,WEB PAGE,0.125
2022-09-10,915868955,CUS91586895548,48,30000,USD,WEB PAGE,0.169
2022-09-10,370783583,CUS37078358360,60,37700,USD,WEB PAGE,0.119
2022-09-10,854254945,CUS85425494548,48,10000,USD,WEB PAGE,0.175
2022-09-10,789191988,CUS78919198860,60,17300,USD,WEB PAGE,0.185
2022-09-10,881495607,CUS88149560724,24,1000,USD,WEB PAGE,0.235
2022-09-10,311736916,CUS31173691660,60,12800,USD,WEB PAGE,0.215
2022-09-10,246274775,CUS24627477548,48,25000,USD,WEB PAGE,0.255
2022-09-10,537102701,CUS53710270160,60,47000,USD,WEB PAGE,0.215
2022-09-10,985769869,CUS98576986948,48,9000,USD,WEB PAGE,0.175
2022-09-10,671040510,CUS67104051060,60,8400,USD,WEB PAGE,0.235
2022-09-10,154300186,CUS15430018624,24,10000,USD,WEB PAGE,0.22
2022-09-10,169579955,CUS16957995548,48,5200,USD,WEB PAGE,0.235
2022-09-10,867991110,CUS86799111024,24,5500,USD,AGENCY,0.245
2022-09-10,606090174,CUS60609017460,60,15185.5,USD,WEB PAGE,0.175
2022-09-10,649777892,CUS64977789224,24,9560,USD,WEB PAGE,0.385
2022-09-10,397843695,CUS39784369536,36,20000,USD,AGENCY,0.105
2022-09-10,860071304,CUS86007130412,12,1200,USD,WEB PAGE,0.395
2022-09-10,630793169,CUS63079316936,36,23500.4,USD,WEB PAGE,0.275
2022-09-10,645796093,CUS64579609360,60,40000,USD,WEB PAGE,0.105
2022-09-10,348857400,CUS34885740036,36,5000,USD,WEB PAGE,0.225
2022-09-10,577321976,CUS57732197624,24,15000,USD,WEB PAGE,0.35
2022-09-10,737983339,CUS73798333948,48,30000,USD,WEB PAGE,0.195
2022-09-10,751873674,CUS75187367436,36,17700,USD,AGENCY,0.235
2022-09-10,371465263,CUS37146526312,12,9279.77,USD,AGENCY,0.36
2022-09-10,481074600,CUS48107460024,24,5000,USD,WEB PAGE,0.265
2022-09-10,301635933,CUS30163593348,48,9870,USD,WEB PAGE,0.235
2022-09-10,280836701,CUS28083670136,36,5000,USD,WEB PAGE,0.225
2022-09-10,524205849,CUS52420584948,48,58140,USD,WEB PAGE,0.195
2022-09-10,635107237,CUS63510723712,12,5568,USD,WEB PAGE,0.145
2022-09-10,219907778,CUS21990777848,48,6000,USD,WEB PAGE,0.21
2022-09-10,906081195,CUS90608119512,12,5000,USD,AGENCY,0.155
2022-09-10,958466464,CUS95846646448,48,42250,USD,WEB PAGE,0.145
2022-09-10,990025816,CUS99002581624,24,10000,USD,WEB PAGE,0.28
2022-09-10,427433068,CUS42743306836,36,13941.63,USD,WEB PAGE,0.169
2022-09-10,295043120,CUS29504312048,48,10104.37,USD,AGENCY,0.215
2022-09-10,972200131,CUS97220013124,24,1500,USD,WEB PAGE,0.349
2022-09-10,601430420,CUS60143042036,36,12100,USD,WEB PAGE,0.165
2022-09-10,657951509,CUS65795150912,12,3000,USD,WEB PAGE,0.215
2022-09-10,933494730,CUS93349473060,60,25470,USD,WEB PAGE,0.155
2022-09-10,769850969,CUS76985096936,36,4900,USD,WEB PAGE,0.305
2022-09-10,851788609,CUS85178860936,36,5500,USD,WEB PAGE,0.27
2022-09-10,203951622,CUS20395162260,60,18000,USD,WEB PAGE,0.22
2022-09-10,761971966,CUS76197196636,36,5000,USD,WEB PAGE,0.18
2022-09-10,457340336,CUS45734033624,24,3500,USD,WEB PAGE,0.205
2022-09-10,277981820,CUS27798182048,48,19000,USD,WEB PAGE,0.105
2022-09-10,359180350,CUS35918035060,60,50000,USD,WEB PAGE,0.135
2022-09-10,667657517,CUS66765751748,48,35000,USD,AGENCY,0.2
2022-09-10,356316710,CUS35631671024,24,2000,USD,WEB PAGE,0.24
2022-09-10,946989953,CUS94698995360,60,31850,USD,WEB PAGE,0.235
2022-09-10,477993293,CUS47799329336,36,2380,USD,WEB PAGE,0.275
2022-09-10,349445539,CUS34944553912,12,9300,USD,WEB PAGE,0.39
2022-09-10,155777695,CUS15577769536,36,7700,USD,WEB PAGE,0.355
2022-09-10,307714525,CUS30771452524,24,5400,USD,WEB PAGE,0.395
2022-09-10,662744514,CUS66274451424,24,6300,USD,WEB PAGE,0.395
2022-09-10,225669073,CUS22566907324,24,10000,USD,WEB PAGE,0.35
2022-09-10,514780322,CUS51478032212,12,5000,USD,WEB PAGE,0.25
2022-09-10,267611524,CUS26761152424,24,12000,USD,WEB PAGE,0.34
2022-09-10,263175084,CUS26317508448,48,14000,USD,WEB PAGE,0.35
2022-09-10,616073683,CUS61607368348,48,24000,USD,AGENCY,0.35
2022-09-10,532007942,CUS53200794236,36,5200,USD,WEB PAGE,0.275
2022-09-10,163502392,CUS16350239224,24,5000,USD,AGENCY,0.395
2022-09-10,252652984,CUS25265298424,24,14000,USD,WEB PAGE,0.28
2022-09-10,841887748,CUS84188774836,36,15000,USD,WEB PAGE,0.245
2022-09-10,218929724,CUS21892972436,36,2000,USD,WEB PAGE,0.245
2022-09-10,714789286,CUS71478928636,36,25000,USD,AGENCY,0.245
2022-09-10,263837022,CUS26383702236,36,25000,USD,WEB PAGE,0.245
2022-09-10,613636518,CUS61363651848,48,93400,USD,WEB PAGE,0.14
2022-09-10,588824646,CUS58882464660,60,10000,USD,WEB PAGE,0.195
2022-09-10,604187085,CUS60418708524,24,10000,USD,WEB PAGE,0.135
2022-09-10,775220326,CUS77522032660,60,34000,USD,WEB PAGE,0.135
2022-09-10,134759173,CUS13475917336,36,18000,USD,WEB PAGE,0.155
2022-09-10,258423825,CUS25842382524,24,1000,USD,WEB PAGE,0.179
2022-09-10,487805506,CUS48780550660,60,48900,USD,AGENCY,0.105
2022-09-10,875479676,CUS87547967624,24,1500,USD,WEB PAGE,0.105
2022-09-10,927838857,CUS92783885736,36,10000,USD,AGENCY,0.23
2022-09-10,460018241,CUS46001824148,48,70000,USD,AGENCY,0.205
2022-09-10,312967268,CUS31296726812,12,1000,USD,WEB PAGE,0.105
2022-09-10,861618933,CUS86161893324,24,13000,USD,AGENCY,0.205
2022-09-10,119791596,CUS11979159648,48,12500,USD,AGENCY,0.19
2022-09-10,190967161,CUS19096716160,60,12500,USD,WEB PAGE,0.129
2022-09-10,177212974,CUS17721297412,12,3000,USD,WEB PAGE,0.205
2022-09-10,503324844,CUS50332484460,60,42800,USD,WEB PAGE,0.215
2022-09-10,944222204,CUS94422220460,60,13620,USD,WEB PAGE,0.21
2022-09-10,390240853,CUS39024085360,60,24500,USD,WEB PAGE,0.175
2022-09-10,226770023,CUS22677002348,48,13740,USD,WEB PAGE,0.25
2022-09-10,512570875,CUS51257087512,12,2100,USD,WEB PAGE,0.175
2022-09-10,923660756,CUS92366075648,48,3300,USD,WEB PAGE,0.275
2022-09-10,976923118,CUS97692311848,48,8000,USD,WEB PAGE,0.205
2022-09-10,666668825,CUS66666882524,24,12000,USD,WEB PAGE,0.23
2022-09-10,199161797,CUS19916179760,60,12000,USD,WEB PAGE,0.22
2022-09-10,360130734,CUS36013073460,60,41838,USD,WEB PAGE,0.155
2022-09-10,378613742,CUS37861374236,36,7660,USD,WEB PAGE,0.165
2022-09-10,921907856,CUS92190785612,12,15000,USD,WEB PAGE,0.125
2022-09-10,864973579,CUS86497357960,60,50800,USD,WEB PAGE,0.105
2022-09-10,113382443,CUS11338244360,60,25000,USD,AGENCY,0.245
2022-09-10,992242061,CUS99224206124,24,15000,USD,WEB PAGE,0.37
2022-09-10,209016368,CUS20901636824,24,4500,USD,WEB PAGE,0.395
2022-09-10,137045260,CUS13704526036,36,6000,USD,WEB PAGE,0.395
2022-09-10,580044173,CUS58004417348,48,9000,USD,WEB PAGE,0.34
2022-09-10,405188556,CUS40518855636,36,9100,USD,WEB PAGE,0.395
2022-09-10,646529205,CUS64652920536,36,2974.98,USD,WEB PAGE,0.235
2022-09-10,717495676,CUS71749567612,12,6000,USD,WEB PAGE,0.23
2022-09-10,573254958,CUS57325495860,60,60000,USD,WEB PAGE,0.16
2022-09-10,220396853,CUS22039685348,48,28859,USD,WEB PAGE,0.245
2022-09-10,565243309,CUS56524330948,48,51605,USD,WEB PAGE,0.125
2022-09-10,958947355,CUS95894735560,60,36203,USD,WEB PAGE,0.109
2022-09-10,515276788,CUS51527678836,36,3000,USD,WEB PAGE,0.249
2022-09-10,831366046,CUS83136604636,36,12592.68,USD,WEB PAGE,0.235
2022-09-10,372142776,CUS37214277612,12,2000,USD,WEB PAGE,0.159
2022-09-10,332582899,CUS33258289936,36,37600,USD,WEB PAGE,0.125
2022-09-10,307137515,CUS30713751560,60,26200,USD,WEB PAGE,0.149
2022-09-10,404026137,CUS40402613748,48,8000,USD,WEB PAGE,0.185
2022-09-10,692003360,CUS69200336036,36,10000,USD,WEB PAGE,0.209
2022-09-10,269840498,CUS26984049848,48,14300,USD,WEB PAGE,0.169
2022-09-10,321352635,CUS32135263536,36,20000,USD,WEB PAGE,0.219
2022-09-10,501892361,CUS50189236112,12,4000,USD,WEB PAGE,0.179
2022-09-10,851820969,CUS85182096948,48,16000,USD,WEB PAGE,0.215
2022-09-10,693137179,CUS69313717936,36,9798.14,USD,WEB PAGE,0.23
2022-09-10,310498564,CUS31049856448,48,15000,USD,WEB PAGE,0.215
2022-09-10,425659998,CUS42565999860,60,51525.18,USD,AGENCY,0.19
2022-09-10,731159645,CUS73115964548,48,26110,USD,WEB PAGE,0.195
2022-09-10,339507424,CUS33950742460,60,80000,USD,AGENCY,0.135
2022-09-10,551011370,CUS55101137060,60,117000,USD,WEB PAGE,0.205
2022-09-10,896578917,CUS89657891760,60,27000,USD,WEB PAGE,0.135
2022-09-10,526761617,CUS52676161760,60,9019.1,USD,WEB PAGE,0.205
2022-09-10,503145790,CUS50314579036,36,5000,USD,WEB PAGE,0.27
2022-09-10,796013006,CUS79601300636,36,3000,USD,WEB PAGE,0.19
2022-09-10,377949763,CUS37794976324,24,20000,USD,WEB PAGE,0.105
2022-09-10,540342456,CUS54034245624,24,1000,USD,WEB PAGE,0.195
2022-09-10,478930757,CUS47893075760,60,14200,USD,WEB PAGE,0.215
2022-09-10,671973651,CUS67197365124,24,6000,USD,AGENCY,0.235
2022-09-10,984039948,CUS98403994812,12,5500,USD,WEB PAGE,0.22
2022-09-10,155072500,CUS15507250036,36,15000,USD,WEB PAGE,0.385
2022-09-10,277461566,CUS27746156648,48,21500,USD,WEB PAGE,0.345
2022-09-10,941847962,CUS94184796236,36,35000,USD,AGENCY,0.355
2022-09-10,942749771,CUS94274977136,36,2166.49,USD,WEB PAGE,0.245
2022-09-10,809887679,CUS80988767924,24,17000,USD,WEB PAGE,0.27
2022-09-10,581659638,CUS58165963848,48,15000,USD,WEB PAGE,0.225
2022-09-10,953183019,CUS95318301924,24,3500,USD,WEB PAGE,0.105
2022-09-10,131149714,CUS13114971424,24,3500,USD,WEB PAGE,0.235
2022-09-10,388888182,CUS38888818248,48,14000,USD,WEB PAGE,0.225
2022-09-10,631056841,CUS63105684124,24,11500,USD,WEB PAGE,0.28
2022-09-10,111888722,CUS11188872236,36,22000,USD,WEB PAGE,0.105
2022-09-10,618575455,CUS61857545524,24,14850,USD,AGENCY,0.205
2022-09-10,735575626,CUS73557562648,48,15167.1,USD,WEB PAGE,0.169
2022-09-10,174269065,CUS17426906560,60,63000,USD,AGENCY,0.105
2022-09-10,539743621,CUS53974362160,60,22711.6,USD,WEB PAGE,0.135
2022-09-10,573738430,CUS57373843036,36,11000,USD,WEB PAGE,0.119
2022-09-10,262965758,CUS26296575824,24,2500,USD,WEB PAGE,0.19
2022-09-10,382414308,CUS38241430836,36,5000,USD,WEB PAGE,0.185
2022-09-10,810714362,CUS81071436248,48,14000,USD,AGENCY,0.159
2022-09-10,807177442,CUS80717744224,24,12000,USD,WEB PAGE,0.195
2022-09-10,271666484,CUS27166648460,60,35755,USD,WEB PAGE,0.105
2022-09-10,209195012,CUS20919501224,24,3000,USD,WEB PAGE,0.139
2022-09-10,128170322,CUS12817032248,48,27700,USD,WEB PAGE,0.125
2022-09-10,877651339,CUS87765133912,12,3000,USD,WEB PAGE,0.164
2022-09-10,477488815,CUS47748881548,48,45000,USD,AGENCY,0.195
2022-09-10,622990887,CUS62299088748,48,31300,USD,WEB PAGE,0.149
2022-09-10,322151883,CUS32215188348,48,20000,USD,WEB PAGE,0.159
2022-09-10,161972290,CUS16197229024,24,3000,USD,WEB PAGE,0.23
2022-09-10,608869396,CUS60886939648,48,13800,USD,WEB PAGE,0.175
2022-09-10,775380364,CUS77538036424,24,20000,USD,WEB PAGE,0.215
2022-09-10,559676993,CUS55967699324,24,1000,USD,WEB PAGE,0.23
2022-09-10,760353971,CUS76035397124,24,2700,USD,WEB PAGE,0.345
2022-09-10,705755966,CUS70575596624,24,1000,USD,WEB PAGE,0.395
2022-09-10,427331910,CUS42733191048,48,22000,USD,WEB PAGE,0.335
2022-09-10,440091811,CUS44009181136,36,44880,USD,WEB PAGE,0.355
2022-09-10,117397022,CUS11739702236,36,4753,USD,AGENCY,0.345
2022-09-10,236252557,CUS23625255724,24,12500,USD,WEB PAGE,0.395
2022-09-10,682558771,CUS68255877148,48,44924.49,USD,WEB PAGE,0.335
2022-09-10,896105957,CUS89610595736,36,50000,USD,AGENCY,0.345
2022-09-10,905876407,CUS90587640724,24,10100,USD,AGENCY,0.27
2022-09-10,321052066,CUS32105206624,24,13500,USD,AGENCY,0.395
2022-09-10,822453199,CUS82245319924,24,28000,USD,WEB PAGE,0.185
2022-09-10,903707717,CUS90370771736,36,12100,USD,WEB PAGE,0.27
2022-09-10,593858716,CUS59385871648,48,23500,USD,WEB PAGE,0.185
2022-09-10,349531512,CUS34953151260,60,18000,USD,WEB PAGE,0.105
2022-09-10,521435218,CUS52143521824,24,5100,USD,WEB PAGE,0.245
2022-09-10,360277717,CUS36027771712,12,1000,USD,WEB PAGE,0.23
2022-09-10,446754063,CUS44675406324,24,5000,USD,WEB PAGE,0.395
2022-09-10,360083167,CUS36008316760,60,29500,USD,WEB PAGE,0.105
2022-09-10,748555441,CUS74855544148,48,30000,USD,WEB PAGE,0.149
2022-09-10,494135081,CUS49413508136,36,30125.5,USD,AGENCY,0.165
2022-09-10,847763995,CUS84776399560,60,41732,USD,WEB PAGE,0.125
2022-09-10,916381488,CUS91638148836,36,12600,USD,WEB PAGE,0.155
2022-09-10,821012084,CUS82101208448,48,7500,USD,WEB PAGE,0.205
2022-09-10,618798992,CUS61879899248,48,80000,USD,WEB PAGE,0.219
2022-09-10,432810437,CUS43281043760,60,10200,USD,WEB PAGE,0.185
2022-09-10,258448354,CUS25844835424,24,4720,USD,WEB PAGE,0.155
2022-09-10,866860196,CUS86686019660,60,27000,USD,WEB PAGE,0.149
2022-09-10,115375609,CUS11537560948,48,42717,USD,WEB PAGE,0.129
2022-09-10,364950156,CUS36495015612,12,1500,USD,WEB PAGE,0.189
2022-09-10,556045703,CUS55604570348,48,24000,USD,AGENCY,0.159
2022-09-10,747738462,CUS74773846236,36,18300,USD,WEB PAGE,0.169
2022-09-10,192055657,CUS19205565760,60,60000,USD,WEB PAGE,0.175
2022-09-10,821057060,CUS82105706048,48,14000,USD,WEB PAGE,0.185
2022-09-10,192964025,CUS19296402524,24,6000,USD,WEB PAGE,0.275
2022-09-10,979488609,CUS97948860960,60,28500,USD,WEB PAGE,0.135
2022-09-10,997895290,CUS99789529012,12,10000,USD,WEB PAGE,0.235
2022-09-10,639920691,CUS63992069160,60,25000,USD,WEB PAGE,0.215
2022-09-10,730207384,CUS73020738460,60,50000,USD,WEB PAGE,0.105
2022-09-10,433119310,CUS43311931048,48,25000,USD,AGENCY,0.155
2022-09-10,387060483,CUS38706048324,24,4000,USD,WEB PAGE,0.195
2022-09-10,613053694,CUS61305369460,60,76300,USD,AGENCY,0.145
2022-09-10,503239880,CUS50323988012,12,3000,USD,WEB PAGE,0.215
2022-09-10,342352714,CUS34235271460,60,40000,USD,CONTACT CENTER,0.145
2022-09-10,765918488,CUS76591848812,12,1000,USD,WEB PAGE,0.105
2022-09-10,916530856,CUS91653085624,24,6000,USD,WEB PAGE,0.375
2022-09-10,482831265,CUS48283126536,36,10000,USD,WEB PAGE,0.39
2022-09-10,350838606,CUS35083860636,36,11000,USD,WEB PAGE,0.36
2022-09-10,801900532,CUS80190053224,24,26000,USD,WEB PAGE,0.105
2022-09-10,892854881,CUS89285488160,60,28536.44,USD,WEB PAGE,0.105
2022-09-10,309913498,CUS30991349824,24,11300,USD,WEB PAGE,0.385
2022-09-10,732090620,CUS73209062012,12,4500,USD,WEB PAGE,0.35
2022-09-10,154615844,CUS15461584436,36,4000,USD,WEB PAGE,0.345
2022-09-10,261635404,CUS26163540424,24,10000,USD,WEB PAGE,0.105
2022-09-10,885703017,CUS88570301724,24,1121,USD,WEB PAGE,0.315
2022-09-10,659982814,CUS65998281424,24,7000,USD,WEB PAGE,0.35
2022-09-10,570182629,CUS57018262936,36,8705,USD,WEB PAGE,0.105
2022-09-10,220140462,CUS22014046248,48,5500,USD,WEB PAGE,0.205
2022-09-10,793839460,CUS79383946024,24,1000,USD,WEB PAGE,0.125
2022-09-10,888984844,CUS88898484448,48,15000,USD,WEB PAGE,0.145
2022-09-10,243864826,CUS24386482660,60,22000,USD,WEB PAGE,0.21
2022-09-10,212150155,CUS21215015560,60,30000,USD,WEB PAGE,0.159
2022-09-10,178885744,CUS17888574436,36,13500,USD,WEB PAGE,0.185
2022-09-10,676136644,CUS67613664436,36,17948.98,USD,WEB PAGE,0.209
2022-09-10,478443441,CUS47844344148,48,63300,USD,WEB PAGE,0.135
2022-09-10,960222910,CUS96022291048,48,10590,USD,WEB PAGE,0.179
2022-09-10,682107884,CUS68210788424,24,10000,USD,WEB PAGE,0.159
2022-09-10,494608833,CUS49460883324,24,4000,USD,WEB PAGE,0.105
2022-09-10,953371573,CUS95337157348,48,28400,USD,WEB PAGE,0.22
2022-09-10,475239255,CUS47523925512,12,1000,USD,WEB PAGE,0.155
2022-09-10,508035699,CUS50803569936,36,30000,USD,WEB PAGE,0.205
2022-09-10,682853655,CUS68285365524,24,4000,USD,WEB PAGE,0.215
2022-09-10,793969514,CUS79396951436,36,8080,USD,WEB PAGE,0.165
2022-09-10,562962753,CUS56296275336,36,16550,USD,WEB PAGE,0.155
2022-09-10,726177707,CUS72617770760,60,33000,USD,WEB PAGE,0.215
2022-09-10,226484582,CUS22648458260,60,75000,USD,WEB PAGE,0.165
2022-09-10,518575611,CUS51857561160,60,40000,USD,WEB PAGE,0.23
2022-09-10,424562751,CUS42456275148,48,11000,USD,WEB PAGE,0.235
2022-09-10,648496900,CUS64849690024,24,7000,USD,WEB PAGE,0.215
2022-09-10,194668087,CUS19466808760,60,15000,USD,WEB PAGE,0.26
2022-09-10,376035108,CUS37603510836,36,21093.75,USD,WEB PAGE,0.375
2022-09-10,938298411,CUS93829841136,36,12700,USD,WEB PAGE,0.365
2022-09-10,824884091,CUS82488409112,12,5000,USD,WEB PAGE,0.33
2022-09-10,814282156,CUS81428215624,24,17770,USD,WEB PAGE,0.375
2022-09-10,498734447,CUS49873444760,60,56466.96,USD,AGENCY,0.105
2022-09-10,480075075,CUS48007507524,24,1500,USD,WEB PAGE,0.295
2022-09-10,828613552,CUS82861355236,36,12800,USD,WEB PAGE,0.24
2022-09-10,975945622,CUS97594562212,12,4000,USD,WEB PAGE,0.28
2022-09-10,969843023,CUS96984302312,12,10500,USD,WEB PAGE,0.24
2022-09-10,766291692,CUS76629169236,36,15000,USD,WEB PAGE,0.235
2022-09-10,146937026,CUS14693702636,36,19670,USD,WEB PAGE,0.135
2022-09-10,411492476,CUS41149247660,60,34279,USD,WEB PAGE,0.175
2022-09-10,222521604,CUS22252160448,48,16440,USD,WEB PAGE,0.199
2022-09-10,562319426,CUS56231942648,48,8445.55,USD,WEB PAGE,0.245
2022-09-10,839056905,CUS83905690560,60,39000,USD,AGENCY,0.105
2022-09-10,890313110,CUS89031311012,12,3000,USD,WEB PAGE,0.209
2022-09-10,778222035,CUS77822203548,48,25000,USD,WEB PAGE,0.125
2022-09-10,968743700,CUS96874370036,36,5500,USD,WEB PAGE,0.235
2022-09-10,981081807,CUS98108180748,48,17900,USD,WEB PAGE,0.129
2022-09-10,259822692,CUS25982269248,48,12000,USD,WEB PAGE,0.185
2022-09-10,671109893,CUS67110989360,60,36000,USD,WEB PAGE,0.165
2022-09-10,801226435,CUS80122643512,12,3000,USD,WEB PAGE,0.195
2022-09-10,920613931,CUS92061393124,24,8000,USD,WEB PAGE,0.175
2022-09-10,150449068,CUS15044906836,36,10000,USD,WEB PAGE,0.165
2022-09-10,950660767,CUS95066076724,24,5900,USD,WEB PAGE,0.39
2022-09-10,192661474,CUS19266147448,48,8400,USD,WEB PAGE,0.395
2022-09-10,740623778,CUS74062377824,24,51600,USD,AGENCY,0.21
2022-09-10,831393403,CUS83139340336,36,23100,USD,WEB PAGE,0.35
2022-09-10,720363023,CUS72036302336,36,5200,USD,WEB PAGE,0.315
2022-09-10,402016254,CUS40201625424,24,6000,USD,WEB PAGE,0.315
2022-09-10,756650618,CUS75665061836,36,21000,USD,WEB PAGE,0.225
2022-09-10,356422966,CUS35642296636,36,40000,USD,WEB PAGE,0.245
2022-09-10,249112507,CUS24911250724,24,14520,USD,WEB PAGE,0.355
2022-09-10,946802327,CUS94680232736,36,13122,USD,WEB PAGE,0.28
2022-09-10,118998436,CUS11899843636,36,6061,USD,WEB PAGE,0.105
2022-09-10,160852766,CUS16085276648,48,11800,USD,WEB PAGE,0.205
2022-09-10,409910783,CUS40991078360,60,30000,USD,WEB PAGE,0.12
2022-09-10,930089116,CUS93008911660,60,45000,USD,WEB PAGE,0.159
2022-09-10,818240000,CUS81824000060,60,15000,USD,WEB PAGE,0.23
2022-09-10,223995342,CUS22399534248,48,10000,USD,AGENCY,0.2
2022-09-10,838261437,CUS83826143760,60,16400,USD,AGENCY,0.105
2022-09-10,913612883,CUS91361288336,36,5500,USD,WEB PAGE,0.135
2022-09-10,793890492,CUS79389049212,12,1000,USD,WEB PAGE,0.235
2022-09-10,929095773,CUS92909577348,48,7000,USD,WEB PAGE,0.195
2022-09-10,856686639,CUS85668663948,48,30000,USD,WEB PAGE,0.209
2022-09-10,499528845,CUS49952884560,60,16500,USD,WEB PAGE,0.105
2022-09-10,824935299,CUS82493529960,60,18500,USD,WEB PAGE,0.185
2022-09-10,731980984,CUS73198098424,24,4000,USD,WEB PAGE,0.205
2022-09-10,419322465,CUS41932246560,60,20000,USD,WEB PAGE,0.155
2022-09-10,188306239,CUS18830623912,12,10000,USD,AGENCY,0.225
2022-09-10,221260419,CUS22126041960,60,60910.07,USD,WEB PAGE,0.19
2022-09-10,471944796,CUS47194479612,12,5000,USD,WEB PAGE,0.275
2022-09-10,677583492,CUS67758349260,60,35600,USD,WEB PAGE,0.23
2022-09-10,627735804,CUS62773580448,48,55500,USD,WEB PAGE,0.135
2022-09-10,795057880,CUS79505788036,36,9900,USD,AGENCY,0.265
2022-09-10,591638893,CUS59163889336,36,5500,USD,WEB PAGE,0.205
2022-09-10,466782959,CUS46678295948,48,48509.74,USD,AGENCY,0.265
2022-09-10,913482081,CUS91348208148,48,30000,USD,WEB PAGE,0.235
2022-09-10,546001278,CUS54600127836,36,5900,USD,WEB PAGE,0.285
2022-09-10,367945627,CUS36794562736,36,9300,USD,WEB PAGE,0.395
